"Name","Description","Summary","Label_rank","n_colleges","Survey","Survey_Name","Label","Group","Group_rev","corr_type","wtdprop","mr_kq5_pq1","mr_ktop1_pq1","k_rank","k_q1","k_q2","k_q3","k_q4","k_q5","k_top10pc","k_top5pc","k_top1pc","k_rank_cond_parq1","k_rank_cond_parq2","k_rank_cond_parq3","k_rank_cond_parq4","k_rank_cond_parq5","kq1_cond_parq1","kq2_cond_parq1","kq3_cond_parq1","kq4_cond_parq1","kq5_cond_parq1","kq1_cond_parq2","kq2_cond_parq2","kq3_cond_parq2","kq4_cond_parq2","kq5_cond_parq2","kq1_cond_parq3","kq2_cond_parq3","kq3_cond_parq3","kq4_cond_parq3","kq5_cond_parq3","kq1_cond_parq4","kq2_cond_parq4","kq3_cond_parq4","kq4_cond_parq4","kq5_cond_parq4","kq1_cond_parq5","kq2_cond_parq5","kq3_cond_parq5","kq4_cond_parq5","kq5_cond_parq5","par_q1","par_q2","par_q3","par_q4","par_q5"
"SLFCHG21","Change: Leadership abilities","SLFCHG21.weaker",2,318,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.017700101,-0.014630925,0.369131924,0.363440395,-0.072653934,-0.253964989,-0.414017484,-0.435347785,0.403655867,0.450466345,0.488319701,0.560485482,0.399412459,0.382482001,0.32414315,0.29856651,0.336155509,-0.111154409,-0.282705711,-0.300079239,-0.291310748,0.419351578,-0.15882955,-0.257133104,-0.35494781,-0.28445375,0.390690524,-0.052822659,-0.157286536,-0.410747066,-0.341241456,0.369008705,0.004300459,-0.19459811,-0.365389224,-0.384477678,0.360602689,-0.031480168,-0.202482696,-0.349564257,-0.448320138,0.385078361,-0.192804259,-0.351201788,-0.468345819,-0.438262382,0.478680685
"SLFCHG21","Change: Leadership abilities","SLFCHG21.nochange",3,318,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.243892449,0.361699333,0.170318282,0.08704585,-0.060394376,-0.069116962,-0.091680009,-0.076347567,0.092249121,0.067270363,0.05573262,0.081150113,0.108302956,0.123060161,0.093678548,0.096547612,0.088072676,-0.035405026,-0.021763801,-0.079491841,-0.138950942,0.121922809,-0.118033833,-0.047921588,-0.150261998,0.007175432,0.105862339,-0.058388853,-0.063867438,-0.128964848,-0.046056527,0.101355726,-0.017613529,-0.12313692,-0.113786738,-0.09535631,0.120999856,-0.101673828,-0.025512862,-0.042831552,-0.10462337,0.093915341,0.279148468,0.148963963,-0.091688402,-0.2604177,-0.006355398
"SLFCHG21","Change: Leadership abilities","SLFCHG21.stronger",4,318,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.489374042,-0.373244079,-0.182007235,-0.047064212,-0.109666096,-0.026201094,0.147735497,0.190869852,-0.105003476,-0.10048378,-0.09554045,-0.111029172,-0.114226829,-0.118433287,-0.05617081,-0.048004742,-0.038099906,-0.008947555,0.037691519,0.132193456,0.089048941,-0.113326029,0.054409619,0.031254421,0.223631832,0.044385772,-0.136800006,-0.081874377,-0.024170649,0.18649536,0.176106025,-0.128432727,-0.108582513,-0.029513822,0.140010697,0.223399875,-0.124911416,-0.074015803,-0.064231352,0.095666312,0.219021451,-0.100262156,-0.28561378,-0.13320236,0.172190923,0.371874555,-0.063542239
"SLFCHG21","Change: Leadership abilities","SLFCHG21.muchstronger",5,318,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.246359716,-0.225528475,-0.166358976,-0.151529687,0.173062621,0.159811273,0.095603318,0.047594203,-0.124764632,-0.102144303,-0.096438415,-0.131461169,-0.137905066,-0.153962213,-0.14717766,-0.152207006,-0.154300123,0.072825056,0.053322468,0.070561225,0.178506911,-0.161302016,0.149700227,0.091565663,0.111960653,0.010285455,-0.118878006,0.147240723,0.134160749,0.117361465,0.001615322,-0.114959403,0.099180945,0.225118288,0.122717101,0.041166191,-0.141990178,0.197329172,0.117628932,0.054267206,0.068576336,-0.127124983,-0.143779644,-0.045693495,0.087149735,0.169956329,-0.032100611
"SLFCHG22","Change: Mathematical skills","SLFCHG22.muchweaker",1,318,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.015447067,-0.130132687,0.148823496,0.053898214,0.080842777,0.064867841,-0.112120751,-0.213092086,0.097995211,0.13249818,0.181151992,0.292865126,0.026917148,0.046398891,0.039130967,-0.007856848,0.02876794,0.113122587,0.135410641,-0.177359534,-0.219054934,0.093314307,0.117743625,0.032867804,-0.165197499,-0.124396966,0.081249784,0.063268374,0.069408872,-0.118394026,-0.147007199,0.079533696,0.069556278,0.116582602,-0.028353974,-0.15004747,0.035559055,0.092066317,0.075079976,-0.046599825,-0.206357196,0.071702737,-0.188522088,-0.27131279,-0.307727915,-0.308674278,0.353893348
"SLFCHG22","Change: Mathematical skills","SLFCHG22.weaker",2,318,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.086954098,-0.268752101,0.197516813,0.143217379,0.079809368,-0.022179748,-0.215112187,-0.295140154,0.190019054,0.253142015,0.326287615,0.469763551,0.103689319,0.137735032,0.099899642,0.058609834,0.105567833,0.119096167,0.002800708,-0.242159741,-0.196479174,0.160700812,0.126848168,-0.084159868,-0.236113364,-0.20884786,0.180692709,0.097251758,0.02801261,-0.221557713,-0.172225564,0.136395362,0.103604944,0.058189065,-0.129374026,-0.214908838,0.110699213,0.1039572,0.008330094,-0.130647043,-0.294181917,0.155022938,-0.350835526,-0.458991227,-0.412898862,-0.313070458,0.496484951
"SLFCHG22","Change: Mathematical skills","SLFCHG22.nochange",3,318,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.404351804,-0.267758047,-0.238245683,-0.405912219,0.289035267,0.375331623,0.316905145,0.370971484,-0.413283215,-0.417637874,-0.354340629,-0.209234314,-0.434294747,-0.39991578,-0.417052112,-0.406332658,-0.42366422,0.271549027,0.305466949,0.221897975,0.200561897,-0.404755182,0.279655783,0.279852951,0.295356146,0.297564798,-0.409645822,0.25868029,0.371914479,0.238608788,0.414437374,-0.435770062,0.188779091,0.364823334,0.338742332,0.383121532,-0.433036331,0.254805624,0.344821845,0.36739911,0.363173326,-0.440010949,-0.120547389,-0.04233669,0.106988155,0.162071531,-0.04383498
"SLFCHG22","Change: Mathematical skills","SLFCHG22.stronger",4,318,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.370359076,0.271710811,-0.065728124,0.028105891,-0.16156131,-0.133564699,0.081302003,0.115174356,-0.013719591,-0.050601574,-0.113128121,-0.244578346,0.085175363,0.029601291,0.053147775,0.091540113,0.060364501,-0.229028521,-0.128028163,0.131563546,0.111105976,0.015168535,-0.219350337,-0.046049705,0.114941579,0.073548198,-0.008065315,-0.161016541,-0.154635128,0.125017983,0.021268316,0.017474151,-0.132750877,-0.198432221,-0.010090466,0.064305529,0.051945736,-0.157003497,-0.142897653,-0.003157291,0.109273023,0.023475856,0.293127903,0.344824342,0.289019946,0.193032141,-0.359853571
"SLFCHG22","Change: Mathematical skills","SLFCHG22.muchstronger",5,318,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.122887955,0.264753246,0.198214812,0.367257867,-0.262236962,-0.322268064,-0.314131347,-0.338891978,0.380509588,0.372240051,0.295689241,0.125446549,0.372240679,0.363705027,0.389861405,0.372543479,0.387135658,-0.195099053,-0.273511305,-0.215326042,-0.19070746,0.358757512,-0.225168396,-0.247385506,-0.298698359,-0.281657001,0.380080865,-0.233719041,-0.334176368,-0.258992563,-0.395474958,0.419696712,-0.183740999,-0.305747951,-0.318525542,-0.371817082,0.404154527,-0.245427825,-0.298144033,-0.35970152,-0.323595004,0.404088607,0.125723444,0.066506296,-0.090345511,-0.125901994,0.016191269
"SLFCHG23","Change: Preparation for future career","SLFCHG23.muchweaker",1,56,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.002746333,-0.085571178,0.146452568,0.126587038,0.027830665,-0.029229595,-0.155103451,-0.21504415,0.154009605,0.189459622,0.201376116,0.236212088,0.250389337,0.140146864,0.148384793,0.113464047,0.070523524,-0.202965117,0.051914304,-0.157733308,-0.185239299,0.189416931,-0.046436212,0.073479186,-0.197035416,-0.222940944,0.163677248,-0.044584558,-0.074707409,-0.124765304,-0.168505872,0.156904175,0.038423312,-0.019900782,-0.137773674,-0.211700172,0.151503277,0.10019605,0.003366027,-0.084584058,-0.205675833,0.115324458,-0.128687174,-0.22722799,-0.257023971,-0.186401437,0.261473595
"SLFCHG23","Change: Preparation for future career","SLFCHG23.weaker",2,56,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.009444705,0.33625884,0.18226735,0.127090882,0.02834128,-0.083634357,-0.144900431,-0.188154656,0.149681933,0.151834711,0.169428192,0.20709384,0.150656641,0.212521343,0.102417466,0.119103275,0.112245499,0.024211239,0.086996682,-0.273652438,-0.134779742,0.130501045,-0.065099707,-0.143703341,-0.305922862,-0.076164066,0.20819744,0.095746255,-0.077296322,-0.168490362,-0.171833966,0.154886095,0.033715517,-0.100207642,-0.062614831,-0.266513331,0.171361114,0.003833393,0.007443897,-0.093474552,-0.211570451,0.140118192,0.27115952,0.070745307,-0.190544145,-0.394963586,0.08202835
"SLFCHG23","Change: Preparation for future career","SLFCHG23.nochange",3,56,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.078772858,0.621473167,0.15015228,-0.077451268,0.106781944,0.192576105,-0.010006582,-0.075694219,-0.018945392,-0.052829992,-0.058564308,-0.033122763,0.054921893,0.006331602,-0.089226752,-0.097156236,-0.061780385,-0.072251664,0.124972544,-0.202731842,0.005913877,0.054290047,-0.089002669,0.18764375,-0.236967625,0.041538635,0.035380644,0.212249833,0.149499504,-0.042472585,-0.106278603,0.000846105,0.174724566,0.18079939,0.022223845,-0.132027617,-0.010646054,-0.097729477,0.312118532,0.135650699,-0.15157398,-0.012505686,0.543570745,0.326661819,-0.118705749,-0.456319383,-0.094346272
"SLFCHG23","Change: Preparation for future career","SLFCHG23.stronger",4,56,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.502846808,0.375861541,0.249710376,-0.015047272,0.0968409,0.069339799,-0.027018816,-0.112042451,0.032106901,0.050488168,0.064903717,0.0758751,0.097051038,0.024852145,-0.028358281,-0.035452159,-0.007718669,-0.12007796,0.01902354,-0.038544136,-0.017750175,0.053027588,-0.052403336,0.081286648,-0.111440026,-0.080788854,0.066807439,0.193107867,0.070259875,-0.064957128,-0.155103064,0.055463369,0.241273889,0.02778058,-0.060639889,-0.135901433,0.043753582,-0.018696636,0.14699763,0.0453681,-0.175766371,0.050425701,0.33086615,0.204651606,0.02794293,-0.2508839,-0.098466333
"SLFCHG23","Change: Preparation for future career","SLFCHG23.muchstronger",5,56,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.406189296,-0.586132285,-0.253301632,0.031904773,-0.118953072,-0.135508499,0.04344698,0.13628254,-0.031126399,-0.025557329,-0.033232396,-0.058954912,-0.114383915,-0.046010657,0.047383325,0.056024339,0.023451209,0.117765386,-0.090167774,0.167520081,0.029941341,-0.08310361,0.087796461,-0.139284852,0.23403247,0.043797649,-0.087175329,-0.235484828,-0.11093325,0.084049669,0.174132649,-0.056222826,-0.241598566,-0.103610514,0.036737305,0.188327994,-0.04444781,0.058451599,-0.256511033,-0.086729377,0.216637643,-0.042428793,-0.508876585,-0.292465023,0.079946278,0.443005231,0.087413897
"SLFCHG24","Change: Preparation for graduate or professional school","SLFCHG24.muchweaker",1,56,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.005908816,0.005207347,0.09179746,0.060743959,-0.009642285,-0.025752852,-0.052562276,-0.073217277,0.058726741,0.053019145,0.040699245,0.04575736,0.130677952,0.067902686,0.0655879,0.077698106,0.03568389,-0.101780051,0.076279718,-0.033135621,-0.164658279,0.090868824,0.073612921,0.004500925,-0.201133261,-0.046844452,0.075589177,-0.109419993,-0.007536628,-0.011476369,-0.087535859,0.066170567,-0.044462856,-0.079755527,-0.002559284,-0.125449898,0.088275899,0.040329201,-0.016299058,-0.044706375,-0.037732816,0.029519584,-0.051464859,-0.078645469,-0.025958571,-0.032658796,0.062738395
"SLFCHG24","Change: Preparation for graduate or professional school","SLFCHG24.weaker",2,56,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.011347613,0.398366872,0.136439513,-0.026560365,0.069545187,0.08847546,-0.016077513,-0.063629816,0.005570763,-0.038103245,-0.062920169,-0.078069882,0.139991533,-0.014673963,0.02303173,-0.027425897,-0.053339567,-0.213950882,0.116548819,-0.055112253,-0.040004796,0.06271764,0.036942086,0.100192559,-0.156433102,-0.027001545,0.03048874,-0.062137933,0.086676515,-0.01963171,-0.120088923,0.055768355,0.090398929,-0.020551668,0.047533727,-0.073981001,0.01034599,0.044921232,0.191499571,0.019090546,-0.101897768,-0.004866895,0.329192454,0.195079022,-0.087746448,-0.33000961,-0.031490502
"SLFCHG24","Change: Preparation for graduate or professional school","SLFCHG24.nochange",3,56,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.191163634,0.39971725,-0.278785517,-0.463504694,0.079083384,0.300562238,0.519550347,0.546682414,-0.503580434,-0.550096318,-0.577016711,-0.622229187,-0.353593874,-0.383171126,-0.415510396,-0.420386853,-0.446777286,-0.033632341,0.135713164,0.474384506,0.519394048,-0.462363316,-0.093921377,0.377380524,0.426097846,0.482423513,-0.466482882,0.025649016,0.224040077,0.443716565,0.423904075,-0.441601674,0.099909305,0.21004805,0.422283061,0.448411937,-0.433097725,-0.096826201,0.341402184,0.530728211,0.492949082,-0.487880735,0.459516701,0.549117446,0.625209325,0.425834907,-0.678716392
"SLFCHG24","Change: Preparation for graduate or professional school","SLFCHG24.stronger",4,56,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.515812798,-0.14748389,0.188860387,0.125470645,-0.072465751,-0.091505007,-0.103879767,-0.12431257,0.123353806,0.147900432,0.177585267,0.220033164,0.09001014,0.099054335,0.094046207,0.172875942,0.128475791,-0.199419813,0.01992825,-0.010722086,-0.039765808,0.075746187,-0.062918411,-0.037489727,-0.099186404,-0.146034745,0.130391924,-0.061751315,-0.010990333,-0.083172893,-0.110681121,0.099534197,-0.108951345,-0.11846888,-0.157552521,-0.092155091,0.144707649,0.036654136,-0.202584191,-0.110130146,-0.098395419,0.126514684,-0.09234463,-0.021077227,-0.052613826,-0.077708779,0.085069067
"SLFCHG24","Change: Preparation for graduate or professional school","SLFCHG24.muchstronger",5,56,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.275767139,-0.33938395,0.143338346,0.376277215,-0.04058142,-0.245486758,-0.440110111,-0.448953741,0.413809573,0.44921242,0.461447944,0.481931565,0.269696818,0.311738595,0.342942221,0.305801594,0.362574048,0.17424976,-0.159661813,-0.447879704,-0.466076968,0.393603905,0.118632934,-0.354689346,-0.328035859,-0.37920514,0.370169771,0.024552095,-0.218657406,-0.381134436,-0.331287398,0.362237513,-0.038970078,-0.128131511,-0.32406238,-0.366913223,0.330240363,0.066007772,-0.231060583,-0.451088868,-0.410987653,0.399899837,-0.418821566,-0.5331062,-0.56816431,-0.337929606,0.609171051
"SLFCHG28","Change: Public speaking ability","SLFCHG28.muchweaker",1,318,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.002822035,0.245987113,0.268045593,0.216398881,-0.154688832,-0.126236259,-0.197527947,-0.255055655,0.236233221,0.23513076,0.219995486,0.18301958,0.207850403,0.238883867,0.236617139,0.213573319,0.216309084,-0.081805286,-0.063673119,-0.207945265,-0.188683093,0.235637537,-0.138674116,-0.112528429,-0.252020983,-0.161653141,0.245412828,-0.150421301,-0.130756906,-0.202276609,-0.278837918,0.271087942,-0.121335573,-0.158795995,-0.164613489,-0.252465756,0.242223417,-0.149200425,-0.092768914,-0.169903718,-0.256853243,0.235503705,0.123247059,0.03169088,-0.175160252,-0.250268966,0.100772466
"SLFCHG28","Change: Public speaking ability","SLFCHG28.weaker",2,318,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.017037093,0.042857504,0.416785446,0.469481023,-0.239363152,-0.373016202,-0.448904615,-0.458728791,0.486043261,0.520779578,0.529189354,0.54107462,0.462476463,0.475320156,0.448315136,0.416901001,0.457842379,-0.177025345,-0.318999783,-0.298620094,-0.352070893,0.483673867,-0.249475078,-0.322990261,-0.39696446,-0.338980777,0.475444074,-0.201849377,-0.304417344,-0.428829933,-0.386133732,0.467912998,-0.130823239,-0.330764719,-0.418706374,-0.410734489,0.454599612,-0.207233285,-0.323696821,-0.400418135,-0.455015775,0.47751731,-0.142526056,-0.285991784,-0.453378758,-0.408079956,0.427341513
"SLFCHG28","Change: Public speaking ability","SLFCHG28.nochange",3,318,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.215690645,0.111256185,0.256573211,0.124122588,-0.068318258,-0.066292101,-0.136651475,-0.131119488,0.131726423,0.1448447,0.152167492,0.203508478,0.185214962,0.149443043,0.122719367,0.103394361,0.116254945,-0.109797079,-0.104529089,-0.050937468,-0.16273213,0.177147498,-0.141722294,-0.037341326,-0.148722518,-0.053521788,0.133731071,-0.078493753,-0.047470386,-0.159750964,-0.064286794,0.121052644,-0.023881457,-0.089483908,-0.135874852,-0.104255686,0.125772632,-0.049653934,-0.042077233,-0.103086583,-0.158566707,0.130872312,0.035805043,-0.03330733,-0.156618825,-0.209169108,0.126584055
"SLFCHG28","Change: Public speaking ability","SLFCHG28.stronger",4,318,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.506360231,-0.118517338,-0.29745649,-0.203302313,0.088839978,0.120099398,0.235595198,0.23531538,-0.227133669,-0.233217479,-0.237020274,-0.249008185,-0.245957142,-0.249186031,-0.210398324,-0.183591621,-0.188530528,0.116200446,0.114658373,0.132477731,0.141166605,-0.210174486,0.220777725,0.12003296,0.239389719,0.101592268,-0.238447765,0.114005932,0.115729911,0.246462664,0.171639863,-0.22946306,0.06220394,0.10841348,0.199123341,0.230022317,-0.2195855,0.043479637,0.095660928,0.221045419,0.252844117,-0.225757897,-0.030817484,0.060488487,0.271122095,0.361841762,-0.229721331
"SLFCHG28","Change: Public speaking ability","SLFCHG28.muchstronger",5,318,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.258089997,-0.074320835,-0.188705743,-0.088337751,0.063411995,0.056009374,0.078442963,0.074486719,-0.084229999,-0.101725091,-0.109273028,-0.168228279,-0.13657091,-0.09033214,-0.079204674,-0.06801945,-0.086949368,0.087441633,0.100474356,0.019532373,0.16582106,-0.155102549,0.066603911,0.011090305,0.086040543,0.048882114,-0.077663909,0.053622033,0.025353028,0.098267408,0.023256803,-0.067237232,0.008552205,0.089726873,0.098148966,0.036596751,-0.077705436,0.066648113,0.034022017,0.037555597,0.097405185,-0.082906692,-0.009114709,0.038631673,0.079265047,0.079619084,-0.063649239
"SLFCHG29","Change: Reading speed and comprehension","SLFCHG29.muchweaker",1,295,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.002175342,0.135413013,0.118126574,0.298599658,-0.231138465,-0.275763018,-0.243066369,-0.228934462,0.293427409,0.29325103,0.245288912,0.142395625,0.285518912,0.324530682,0.308441253,0.302392422,0.300718043,-0.149990157,-0.243935759,-0.174898835,-0.09345289,0.267857523,-0.228554319,-0.23033839,-0.238616927,-0.160566916,0.302198219,-0.224770179,-0.270626842,-0.20685087,-0.256541178,0.316747402,-0.166598371,-0.267639789,-0.254759674,-0.257651972,0.31727946,-0.227430363,-0.241882423,-0.225057203,-0.228153662,0.299484739,0.029727483,-0.037056392,-0.119158671,-0.097025599,0.074553787
"SLFCHG29","Change: Reading speed and comprehension","SLFCHG29.weaker",2,295,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.014456958,0.024331065,0.283688318,0.386885699,-0.215277017,-0.319217961,-0.345611453,-0.376441382,0.399806541,0.43458083,0.394772984,0.31084368,0.345806795,0.421873893,0.387242079,0.341821319,0.386560485,-0.113295504,-0.217140841,-0.233856914,-0.262975498,0.350412387,-0.23605409,-0.262906495,-0.35583703,-0.275343104,0.412322888,-0.222341305,-0.279167851,-0.318172113,-0.349956749,0.404389039,-0.095109214,-0.28682765,-0.325570396,-0.351583504,0.378139064,-0.18686279,-0.295200508,-0.324196039,-0.379450279,0.40848551,-0.11402387,-0.158458072,-0.191473031,-0.131401633,0.19687711
"SLFCHG29","Change: Reading speed and comprehension","SLFCHG29.nochange",3,295,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.298275589,-0.094403047,0.014299057,0.017490688,-0.175344203,-0.069255907,0.083001991,0.136045886,-0.036996379,-0.038730255,-0.081083539,-0.118794608,-0.000776845,0.044020186,0.020295288,0.01216472,0.042255304,-0.102663236,-0.026422646,0.149840013,0.065449533,-0.05326929,-0.201739456,0.019141632,0.092017922,0.117579937,-0.040042397,-0.208430399,-0.039999213,0.083458566,0.148476056,-0.045864951,-0.107705083,-0.09223216,0.033323908,0.132486072,-0.028894793,-0.151901738,-0.130042185,0.068817166,0.134279013,-0.015317675,-0.087852344,0.032189723,0.183852877,0.289461476,-0.14484191
"SLFCHG29","Change: Reading speed and comprehension","SLFCHG29.stronger",4,295,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.520377966,-0.030294671,-0.135653201,-0.101637504,0.166997062,0.070830854,0.040814153,0.050195661,-0.084109697,-0.089030512,-0.041575876,0.019756099,-0.100875495,-0.149405187,-0.122847741,-0.093718074,-0.122659521,0.110372839,0.001861542,-0.028962963,0.066241412,-0.056122621,0.191990527,0.038428765,0.077199899,-0.006673357,-0.093111315,0.20735633,0.077261929,0.034325021,0.059556831,-0.103256146,0.14176893,0.066369524,0.029414004,0.064100278,-0.086324071,0.140021451,0.117671184,0.067320336,0.04070655,-0.105493061,-0.004638338,-0.06426989,-0.025005895,-0.028014278,0.039701138
"SLFCHG29","Change: Reading speed and comprehension","SLFCHG29.muchstronger",5,295,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.164714147,0.148234126,0.037251907,-0.023245341,0.15424517,0.108578933,-0.07622283,-0.1535679,0.036172705,0.036272635,0.064836115,0.085651949,0.010055223,-0.027469108,-0.009581403,-0.014197057,-0.040151718,0.077787278,0.086654483,-0.134544787,-0.095076191,0.045543689,0.173827761,-0.000529237,-0.118185541,-0.101013329,0.04540642,0.167389911,0.054228012,-0.078016036,-0.182839631,0.063120362,0.055378937,0.138240597,3.98e-05,-0.163888646,0.029746329,0.138801496,0.148123411,-0.083675881,-0.1424599,0.022052146,0.147619701,0.040928351,-0.196039101,-0.354128139,0.12954191
"SLFCHG30","Change: Religious beliefs and convictions","SLFCHG30.muchweaker",1,309,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.0262745,0.008172217,0.304567473,0.575871609,-0.452263888,-0.500919526,-0.488729518,-0.393296414,0.54504413,0.539601776,0.542075294,0.524589324,0.462106645,0.57231114,0.550741748,0.531788035,0.565419852,-0.116298836,-0.297672847,-0.436188444,-0.254112293,0.473667868,-0.37013466,-0.413882195,-0.471146522,-0.267032811,0.538355636,-0.36441141,-0.451745923,-0.467222259,-0.320048895,0.530332432,-0.357544788,-0.450801406,-0.41344296,-0.360466937,0.508859817,-0.410074031,-0.4434402,-0.429000944,-0.37702927,0.531210389,-0.188727195,-0.364781972,-0.531881216,-0.425895875,0.498839517
"SLFCHG30","Change: Religious beliefs and convictions","SLFCHG30.weaker",2,309,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.075024863,-0.20543538,0.337274433,0.691668293,-0.450823734,-0.605538638,-0.619165254,-0.514992174,0.66764795,0.686155379,0.711673869,0.724298518,0.538394976,0.661008852,0.64367119,0.622454011,0.669671608,-0.114396701,-0.406151158,-0.505921878,-0.281251608,0.559315517,-0.371407888,-0.51811278,-0.541422371,-0.37101655,0.644819887,-0.377599171,-0.498501206,-0.571406238,-0.389677153,0.61860861,-0.343623981,-0.512507454,-0.527380731,-0.444109982,0.60279584,-0.367148808,-0.549948405,-0.560572309,-0.494958832,0.647930446,-0.428599355,-0.605320105,-0.682925901,-0.473221349,0.714460802
"SLFCHG30","Change: Religious beliefs and convictions","SLFCHG30.nochange",3,309,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.444544577,0.251900865,0.12658593,0.278931285,-0.482071645,-0.287055546,-0.112789265,0.004534044,0.19844416,0.134718026,0.086556156,0.044031602,0.208866932,0.287524277,0.274660194,0.300983258,0.312017874,-0.180049639,-0.057986234,-0.116165961,-0.037034002,0.155314911,-0.388920318,-0.178980346,-0.157038206,0.044774056,0.206036278,-0.41620556,-0.256263965,-0.133935816,0.01027395,0.206627848,-0.421670474,-0.365829251,-0.090911429,-0.013711469,0.220331762,-0.482786107,-0.287298057,-0.112667158,0.004587391,0.223645917,0.179540039,0.112680962,-0.10985384,-0.185156734,0.012054283
"SLFCHG30","Change: Religious beliefs and convictions","SLFCHG30.stronger",4,309,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.29130299,-0.234677523,-0.18550979,-0.303678937,0.377362539,0.272318203,0.192305549,0.136113893,-0.262435636,-0.224569399,-0.19075494,-0.170103694,-0.250560913,-0.336095168,-0.293858187,-0.295893895,-0.320199771,0.119154624,0.086264954,0.189733454,0.115263393,-0.215449305,0.343536311,0.199654068,0.273641405,0.038141275,-0.284508215,0.312206166,0.251006001,0.219350572,0.100943567,-0.267054882,0.299652228,0.31404188,0.146908882,0.144444353,-0.263371271,0.382113111,0.245346553,0.163130231,0.140407821,-0.274030887,-0.133076979,-0.02848086,0.20862728,0.289312194,-0.122657523
"SLFCHG30","Change: Religious beliefs and convictions","SLFCHG30.muchstronger",5,309,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions","Pooled",0.16285307,-0.126602455,-0.187265108,-0.478148718,0.642785998,0.481313689,0.276112364,0.091163867,-0.373928833,-0.310990998,-0.272800691,-0.224844908,-0.347923478,-0.452077862,-0.461051516,-0.49207307,-0.507821894,0.235034315,0.188415523,0.239675456,0.08159668,-0.301946705,0.486392256,0.332798519,0.245789032,0.050956143,-0.357765829,0.559961592,0.409342011,0.267094342,0.062842786,-0.364857315,0.568068587,0.533066574,0.241799468,0.085326582,-0.382180436,0.606517364,0.480179397,0.275100513,0.078429589,-0.395664557,-0.002504637,0.091988756,0.283312499,0.24840201,-0.209667653
