"Name","Description","Summary","wtdprop","n_colleges","Survey","Survey_Name"
"SLFCHG01","Change: Ability to get along with people of different races/cultures","SLFCHG01.weaker",0.0114737546058929,318,"CSS","College Senior Survey"
"SLFCHG04","Change: Ability to think critically","SLFCHG04.muchstronger",0.373809976215905,318,"CSS","College Senior Survey"
"SLFCHG04","Change: Ability to think critically","SLFCHG04.muchweaker",0.00107781920156202,318,"CSS","College Senior Survey"
"SLFCHG04","Change: Ability to think critically","SLFCHG04.nochange",0.0788871926249648,318,"CSS","College Senior Survey"
"SLFCHG04","Change: Ability to think critically","SLFCHG04.stronger",0.541874422596856,318,"CSS","College Senior Survey"
"SLFCHG04","Change: Ability to think critically","SLFCHG04.weaker",0.00435058936071234,318,"CSS","College Senior Survey"
"SLFCHG05","Change: Ability to work cooperatively","SLFCHG05.muchstronger",0.222432253560711,295,"CSS","College Senior Survey"
"SLFCHG05","Change: Ability to work cooperatively","SLFCHG05.muchweaker",0.00158656766484438,295,"CSS","College Senior Survey"
"SLFCHG05","Change: Ability to work cooperatively","SLFCHG05.nochange",0.226960770981224,295,"CSS","College Senior Survey"
"SLFCHG05","Change: Ability to work cooperatively","SLFCHG05.stronger",0.54270586848714,295,"CSS","College Senior Survey"
"SLFCHG05","Change: Ability to work cooperatively","SLFCHG05.weaker",0.00631453930608063,295,"CSS","College Senior Survey"
"SLFCHG08","Change: Analytical and problem-solving skills","SLFCHG08.muchstronger",0.336935138054633,318,"CSS","College Senior Survey"
"SLFCHG08","Change: Analytical and problem-solving skills","SLFCHG08.muchweaker",0.00108348745478649,318,"CSS","College Senior Survey"
"SLFCHG08","Change: Analytical and problem-solving skills","SLFCHG08.nochange",0.0845414818573135,318,"CSS","College Senior Survey"
"SLFCHG08","Change: Analytical and problem-solving skills","SLFCHG08.stronger",0.571727851519665,318,"CSS","College Senior Survey"
"SLFCHG08","Change: Analytical and problem-solving skills","SLFCHG08.weaker",0.00571204111360251,318,"CSS","College Senior Survey"
"SLFCHG09","Change: Commitment to serving your community","SLFCHG09.muchstronger",0.141506270538529,56,"CSS","College Senior Survey"
"SLFCHG09","Change: Commitment to serving your community","SLFCHG09.muchweaker",0.00469452082355308,56,"CSS","College Senior Survey"
"SLFCHG09","Change: Commitment to serving your community","SLFCHG09.nochange",0.43887063241902,56,"CSS","College Senior Survey"
"SLFCHG09","Change: Commitment to serving your community","SLFCHG09.stronger",0.389578163771712,56,"CSS","College Senior Survey"
"SLFCHG09","Change: Commitment to serving your community","SLFCHG09.weaker",0.0253504124471866,56,"CSS","College Senior Survey"
"SLFCHG16","Change: Foreign language ability","SLFCHG16.muchstronger",0.116206497546457,318,"CSS","College Senior Survey"
"SLFCHG16","Change: Foreign language ability","SLFCHG16.muchweaker",0.0419708328279832,318,"CSS","College Senior Survey"
"SLFCHG16","Change: Foreign language ability","SLFCHG16.nochange",0.465792984537924,318,"CSS","College Senior Survey"
"SLFCHG16","Change: Foreign language ability","SLFCHG16.stronger",0.251248078303597,318,"CSS","College Senior Survey"
"SLFCHG16","Change: Foreign language ability","SLFCHG16.weaker",0.124781606784039,318,"CSS","College Senior Survey"
"SLFCHG17","Change: General knowledge","SLFCHG17.muchstronger",0.471458338103634,318,"CSS","College Senior Survey"
"SLFCHG17","Change: General knowledge","SLFCHG17.muchweaker",0.001377117604535,318,"CSS","College Senior Survey"
"SLFCHG17","Change: General knowledge","SLFCHG17.nochange",0.0258937362410904,318,"CSS","College Senior Survey"
"SLFCHG17","Change: General knowledge","SLFCHG17.stronger",0.496583374494212,318,"CSS","College Senior Survey"
"SLFCHG17","Change: General knowledge","SLFCHG17.weaker",0.00468743355652888,318,"CSS","College Senior Survey"
"SLFCHG18","Change: Interpersonal skills","SLFCHG18.muchstronger",0.311038554461742,318,"CSS","College Senior Survey"
"SLFCHG18","Change: Interpersonal skills","SLFCHG18.muchweaker",0.00219636845228144,318,"CSS","College Senior Survey"
"SLFCHG18","Change: Interpersonal skills","SLFCHG18.nochange",0.135030765549141,318,"CSS","College Senior Survey"
"SLFCHG18","Change: Interpersonal skills","SLFCHG18.stronger",0.539500211441441,318,"CSS","College Senior Survey"
"SLFCHG18","Change: Interpersonal skills","SLFCHG18.weaker",0.0122341000953945,318,"CSS","College Senior Survey"
"SLFCHG19","Change: Knowledge of a particular field or discipline","SLFCHG19.muchstronger",0.627714926570507,318,"CSS","College Senior Survey"
"SLFCHG19","Change: Knowledge of a particular field or discipline","SLFCHG19.muchweaker",0.00111331226771886,318,"CSS","College Senior Survey"
"SLFCHG19","Change: Knowledge of a particular field or discipline","SLFCHG19.nochange",0.0264247941190917,318,"CSS","College Senior Survey"
"SLFCHG19","Change: Knowledge of a particular field or discipline","SLFCHG19.stronger",0.342556361433553,318,"CSS","College Senior Survey"
"SLFCHG19","Change: Knowledge of a particular field or discipline","SLFCHG19.weaker",0.00219060560912916,318,"CSS","College Senior Survey"
"SLFCHG20","Change: knowledge of people from different races/cultures","SLFCHG20.muchstronger",0.196030346148046,318,"CSS","College Senior Survey"
"SLFCHG20","Change: knowledge of people from different races/cultures","SLFCHG20.muchweaker",0.00623250080324182,318,"CSS","College Senior Survey"
"SLFCHG20","Change: knowledge of people from different races/cultures","SLFCHG20.nochange",0.29497990256185,318,"CSS","College Senior Survey"
"SLFCHG20","Change: knowledge of people from different races/cultures","SLFCHG20.stronger",0.478882936520947,318,"CSS","College Senior Survey"
"SLFCHG20","Change: knowledge of people from different races/cultures","SLFCHG20.weaker",0.0238743139659163,318,"CSS","College Senior Survey"
"SLFCHG21","Change: Leadership abilities","SLFCHG21.muchstronger",0.246359716378983,318,"CSS","College Senior Survey"
"SLFCHG21","Change: Leadership abilities","SLFCHG21.muchweaker",0.00267369166044116,318,"CSS","College Senior Survey"
"SLFCHG21","Change: Leadership abilities","SLFCHG21.nochange",0.243892449442326,318,"CSS","College Senior Survey"
"SLFCHG21","Change: Leadership abilities","SLFCHG21.stronger",0.489374041599497,318,"CSS","College Senior Survey"
"SLFCHG21","Change: Leadership abilities","SLFCHG21.weaker",0.0177001009187539,318,"CSS","College Senior Survey"
"SLFCHG22","Change: Mathematical skills","SLFCHG22.muchstronger",0.122887955485168,318,"CSS","College Senior Survey"
"SLFCHG22","Change: Mathematical skills","SLFCHG22.muchweaker",0.0154470665000967,318,"CSS","College Senior Survey"
"SLFCHG22","Change: Mathematical skills","SLFCHG22.nochange",0.404351803578631,318,"CSS","College Senior Survey"
"SLFCHG22","Change: Mathematical skills","SLFCHG22.stronger",0.37035907625821,318,"CSS","College Senior Survey"
"SLFCHG22","Change: Mathematical skills","SLFCHG22.weaker",0.0869540981778954,318,"CSS","College Senior Survey"
"SLFCHG23","Change: Preparation for future career","SLFCHG23.muchstronger",0.406189296001072,56,"CSS","College Senior Survey"
"SLFCHG23","Change: Preparation for future career","SLFCHG23.muchweaker",0.0027463326411682,56,"CSS","College Senior Survey"
"SLFCHG23","Change: Preparation for future career","SLFCHG23.nochange",0.0787728581954585,56,"CSS","College Senior Survey"
"SLFCHG23","Change: Preparation for future career","SLFCHG23.stronger",0.502846808225601,56,"CSS","College Senior Survey"
"SLFCHG23","Change: Preparation for future career","SLFCHG23.weaker",0.00944470493670038,56,"CSS","College Senior Survey"
"SLFCHG24","Change: Preparation for graduate or professional school","SLFCHG24.muchstronger",0.275767138924327,56,"CSS","College Senior Survey"
"SLFCHG24","Change: Preparation for graduate or professional school","SLFCHG24.muchweaker",0.00590881622238636,56,"CSS","College Senior Survey"
"SLFCHG24","Change: Preparation for graduate or professional school","SLFCHG24.nochange",0.191163633921977,56,"CSS","College Senior Survey"
"SLFCHG24","Change: Preparation for graduate or professional school","SLFCHG24.stronger",0.515812797958773,56,"CSS","College Senior Survey"
"SLFCHG24","Change: Preparation for graduate or professional school","SLFCHG24.weaker",0.0113476129725374,56,"CSS","College Senior Survey"
"SLFCHG28","Change: Public speaking ability","SLFCHG28.muchstronger",0.258089997017362,318,"CSS","College Senior Survey"
"SLFCHG28","Change: Public speaking ability","SLFCHG28.muchweaker",0.00282203481492892,318,"CSS","College Senior Survey"
"SLFCHG28","Change: Public speaking ability","SLFCHG28.nochange",0.21569064467599,318,"CSS","College Senior Survey"
"SLFCHG28","Change: Public speaking ability","SLFCHG28.stronger",0.50636023061367,318,"CSS","College Senior Survey"
"SLFCHG28","Change: Public speaking ability","SLFCHG28.weaker",0.0170370928780494,318,"CSS","College Senior Survey"
"SLFCHG29","Change: Reading speed and comprehension","SLFCHG29.muchstronger",0.16471414651832,295,"CSS","College Senior Survey"
"SLFCHG29","Change: Reading speed and comprehension","SLFCHG29.muchweaker",0.00217534159661009,295,"CSS","College Senior Survey"
"SLFCHG29","Change: Reading speed and comprehension","SLFCHG29.nochange",0.298275588588521,295,"CSS","College Senior Survey"
"SLFCHG29","Change: Reading speed and comprehension","SLFCHG29.stronger",0.520377965602411,295,"CSS","College Senior Survey"
"SLFCHG29","Change: Reading speed and comprehension","SLFCHG29.weaker",0.0144569576941379,295,"CSS","College Senior Survey"
"SLFCHG30","Change: Religious beliefs and convictions","SLFCHG30.muchstronger",0.162853070325038,309,"CSS","College Senior Survey"
"SLFCHG30","Change: Religious beliefs and convictions","SLFCHG30.muchweaker",0.0262744999479393,309,"CSS","College Senior Survey"
"SLFCHG30","Change: Religious beliefs and convictions","SLFCHG30.nochange",0.444544576531034,309,"CSS","College Senior Survey"
"SLFCHG30","Change: Religious beliefs and convictions","SLFCHG30.stronger",0.291302989720703,309,"CSS","College Senior Survey"
"SLFCHG30","Change: Religious beliefs and convictions","SLFCHG30.weaker",0.0750248634752855,309,"CSS","College Senior Survey"
"SLFCHG32","Change: Understanding of global issues","SLFCHG32.muchstronger",0.261908150678432,183,"CSS","College Senior Survey"
"SLFCHG32","Change: Understanding of global issues","SLFCHG32.muchweaker",0.00390217288167758,183,"CSS","College Senior Survey"
"SLFCHG32","Change: Understanding of global issues","SLFCHG32.nochange",0.199461523863744,183,"CSS","College Senior Survey"
"SLFCHG32","Change: Understanding of global issues","SLFCHG32.stronger",0.519368535914223,183,"CSS","College Senior Survey"
"SLFCHG32","Change: Understanding of global issues","SLFCHG32.weaker",0.0153596166619224,183,"CSS","College Senior Survey"
"SLFCHG34","Change: Understanding of social problems facing our nation","SLFCHG34.muchstronger",0.235221561757798,318,"CSS","College Senior Survey"
"SLFCHG34","Change: Understanding of social problems facing our nation","SLFCHG34.muchweaker",0.00387421433164062,318,"CSS","College Senior Survey"
"SLFCHG34","Change: Understanding of social problems facing our nation","SLFCHG34.nochange",0.215446994449474,318,"CSS","College Senior Survey"
"SLFCHG34","Change: Understanding of social problems facing our nation","SLFCHG34.stronger",0.530239210591925,318,"CSS","College Senior Survey"
"SLFCHG34","Change: Understanding of social problems facing our nation","SLFCHG34.weaker",0.0152180188691624,318,"CSS","College Senior Survey"
"SLFCHG35","Change: Understanding of the problems facing your community","SLFCHG35.muchstronger",0.179882099379004,318,"CSS","College Senior Survey"
"SLFCHG35","Change: Understanding of the problems facing your community","SLFCHG35.muchweaker",0.00348059429261268,318,"CSS","College Senior Survey"
"SLFCHG35","Change: Understanding of the problems facing your community","SLFCHG35.nochange",0.308844514865517,318,"CSS","College Senior Survey"
"SLFCHG35","Change: Understanding of the problems facing your community","SLFCHG35.stronger",0.491642965164533,318,"CSS","College Senior Survey"
"SLFCHG35","Change: Understanding of the problems facing your community","SLFCHG35.weaker",0.0161498262983338,318,"CSS","College Senior Survey"
"SLFCHG36","Change: Writing skills","SLFCHG36.muchstronger",0.288262163154032,318,"CSS","College Senior Survey"
"SLFCHG36","Change: Writing skills","SLFCHG36.muchweaker",0.00339795008912656,318,"CSS","College Senior Survey"
"SLFCHG36","Change: Writing skills","SLFCHG36.nochange",0.144096676103597,318,"CSS","College Senior Survey"
"SLFCHG36","Change: Writing skills","SLFCHG36.stronger",0.542066425500682,318,"CSS","College Senior Survey"
"SLFCHG36","Change: Writing skills","SLFCHG36.weaker",0.0221767851525637,318,"CSS","College Senior Survey"
"SOCIAL_AGENCY","Scale: Social Agency","SOCIAL_AGENCY.scale",50.6591330112543,318,"CSS","College Senior Survey"
"SOCIAL_SELFCONCEPT","Scale: Social Self Concept","SOCIAL_SELFCONCEPT.scale",51.8943611994891,318,"CSS","College Senior Survey"
"SUCCSES1","Success: Adjusting to academic demands of college","SUCCSES1.not",0.0184129402382851,183,"CSS","College Senior Survey"
"SUCCSES1","Success: Adjusting to academic demands of college","SUCCSES1.somewhat",0.348976992751467,183,"CSS","College Senior Survey"
"SUCCSES1","Success: Adjusting to academic demands of college","SUCCSES1.very",0.632610067010248,183,"CSS","College Senior Survey"
"SUCCSES2","Success: Developing close friendships with other students","SUCCSES2.not",0.0452228995999238,183,"CSS","College Senior Survey"
"SUCCSES2","Success: Developing close friendships with other students","SUCCSES2.somewhat",0.284304153172033,183,"CSS","College Senior Survey"
"SUCCSES2","Success: Developing close friendships with other students","SUCCSES2.very",0.670472947228043,183,"CSS","College Senior Survey"
"SUCCSES3","Success: Developing effective study skills","SUCCSES3.not",0.0600885440220884,183,"CSS","College Senior Survey"
"SUCCSES3","Success: Developing effective study skills","SUCCSES3.somewhat",0.453907123985433,183,"CSS","College Senior Survey"
"SUCCSES3","Success: Developing effective study skills","SUCCSES3.very",0.486004331992478,183,"CSS","College Senior Survey"
"SUCCSES4","Success: Getting to know faculty","SUCCSES4.not",0.08672212503124,183,"CSS","College Senior Survey"
"SUCCSES4","Success: Getting to know faculty","SUCCSES4.somewhat",0.506039725326383,183,"CSS","College Senior Survey"
"SUCCSES4","Success: Getting to know faculty","SUCCSES4.very",0.407238149642377,183,"CSS","College Senior Survey"
"SUCCSES5","Success: Managing your time effectively","SUCCSES5.not",0.0645502897326369,183,"CSS","College Senior Survey"
"SUCCSES5","Success: Managing your time effectively","SUCCSES5.somewhat",0.472531918184739,183,"CSS","College Senior Survey"
"SUCCSES5","Success: Managing your time effectively","SUCCSES5.very",0.462917792082624,183,"CSS","College Senior Survey"
"SUCCSES6","Success: Understanding what your professors expect of you academically","SUCCSES6.not",0.0122045511318353,183,"CSS","College Senior Survey"
"SUCCSES6","Success: Understanding what your professors expect of you academically","SUCCSES6.somewhat",0.337504609418678,183,"CSS","College Senior Survey"
"SUCCSES6","Success: Understanding what your professors expect of you academically","SUCCSES6.very",0.650290839449487,183,"CSS","College Senior Survey"
"SUCCSES7","Success: Utilizing campus services available to students","SUCCSES7.not",0.068425440686041,183,"CSS","College Senior Survey"
"SUCCSES7","Success: Utilizing campus services available to students","SUCCSES7.somewhat",0.594449737970462,183,"CSS","College Senior Survey"
"SUCCSES7","Success: Utilizing campus services available to students","SUCCSES7.very",0.337124821343497,183,"CSS","College Senior Survey"
"VIEW04","View: Affirmative action in college admissions should be abolished","VIEW04.agreesomewhat",0.315444303441862,279,"CSS","College Senior Survey"
"VIEW04","View: Affirmative action in college admissions should be abolished","VIEW04.agreestrongly",0.19533270689438,279,"CSS","College Senior Survey"
"VIEW04","View: Affirmative action in college admissions should be abolished","VIEW04.disagreesomewhat",0.352773929806547,279,"CSS","College Senior Survey"
"VIEW04","View: Affirmative action in college admissions should be abolished","VIEW04.disagreestrongly",0.136449059857211,279,"CSS","College Senior Survey"
"VIEW25","View: Realistically, an individual can do little to bring about changes in our society","VIEW25.agreesomewhat",0.214394769215214,318,"CSS","College Senior Survey"
"VIEW25","View: Realistically, an individual can do little to bring about changes in our society","VIEW25.agreestrongly",0.0378861158389646,318,"CSS","College Senior Survey"
"VIEW25","View: Realistically, an individual can do little to bring about changes in our society","VIEW25.disagreesomewhat",0.435877386629818,318,"CSS","College Senior Survey"
"VIEW25","View: Realistically, an individual can do little to bring about changes in our society","VIEW25.disagreestrongly",0.311841728316004,318,"CSS","College Senior Survey"
"VIEW28","View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions","VIEW28.agreesomewhat",0.267099779357686,94,"CSS","College Senior Survey"
"VIEW28","View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions","VIEW28.agreestrongly",0.040818828144153,94,"CSS","College Senior Survey"
"VIEW28","View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions","VIEW28.disagreesomewhat",0.39666584947291,94,"CSS","College Senior Survey"
"VIEW28","View: Students from disadvantaged social backgrounds should be given preferential treatment in college admissions","VIEW28.disagreestrongly",0.295415543025251,94,"CSS","College Senior Survey"
"VIEW31","View: The chief benefit of a college education is that it increases one's earning power","VIEW31.agreesomewhat",0.354442982612097,196,"CSS","College Senior Survey"
"VIEW31","View: The chief benefit of a college education is that it increases one's earning power","VIEW31.agreestrongly",0.0841482060946556,196,"CSS","College Senior Survey"
"VIEW31","View: The chief benefit of a college education is that it increases one's earning power","VIEW31.disagreesomewhat",0.31680475056004,196,"CSS","College Senior Survey"
"VIEW31","View: The chief benefit of a college education is that it increases one's earning power","VIEW31.disagreestrongly",0.244604060733208,196,"CSS","College Senior Survey"
"VIEW38","View: The federal government should raise taxes to reduce the deficit","VIEW38.agreesomewhat",0.234345771166759,259,"CSS","College Senior Survey"
"VIEW38","View: The federal government should raise taxes to reduce the deficit","VIEW38.agreestrongly",0.0318190444346042,259,"CSS","College Senior Survey"
"VIEW38","View: The federal government should raise taxes to reduce the deficit","VIEW38.disagreesomewhat",0.474692066475686,259,"CSS","College Senior Survey"
"VIEW38","View: The federal government should raise taxes to reduce the deficit","VIEW38.disagreestrongly",0.259143117922951,259,"CSS","College Senior Survey"
"VIEW42","View: Wealthy people should pay a larger share of taxes than they do now","VIEW42.agreesomewhat",0.382830560232883,318,"CSS","College Senior Survey"
"VIEW42","View: Wealthy people should pay a larger share of taxes than they do now","VIEW42.agreestrongly",0.201789434629984,318,"CSS","College Senior Survey"
"VIEW42","View: Wealthy people should pay a larger share of taxes than they do now","VIEW42.disagreesomewhat",0.281668283912212,318,"CSS","College Senior Survey"
"VIEW42","View: Wealthy people should pay a larger share of taxes than they do now","VIEW42.disagreestrongly",0.133711721224921,318,"CSS","College Senior Survey"
