"Name","Description","Summary","Label_rank","wtdprop","Survey","Survey_Name","Label","Group","Group_rev"
"HPW16","How many hours per week did you spend working with classmates on group projects?","HPW16.hours21plus",8,0.012665259,"CSS","College Senior Survey","More than twenty hours","Hours Spent Per Week","Hours Spent Per Week"
"GOAL02","How important to you is becoming a community leader?","GOAL02.notimportant",1,0.253388954,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL02","How important to you is becoming a community leader?","GOAL02.somewhatimportant",2,0.400750324,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL02","How important to you is becoming a community leader?","GOAL02.veryimportant",3,0.247669552,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL02","How important to you is becoming a community leader?","GOAL02.essential",4,0.09819117,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL03","How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?","GOAL03.notimportant",1,0.61957595,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL03","How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?","GOAL03.somewhatimportant",2,0.231358119,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL03","How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?","GOAL03.veryimportant",3,0.086942784,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL03","How important to you is becoming accomplished in one of the performing arts (acting, dancing, etc.)?","GOAL03.essential",4,0.062123147,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL04","How important to you is becoming an authority in my field?","GOAL04.notimportant",1,0.081332237,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL04","How important to you is becoming an authority in my field?","GOAL04.somewhatimportant",2,0.272542763,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL04","How important to you is becoming an authority in my field?","GOAL04.veryimportant",3,0.415815789,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL04","How important to you is becoming an authority in my field?","GOAL04.essential",4,0.230309211,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL05","How important to you is becoming involved in programs to clean up the environment?","GOAL05.notimportant",1,0.283897984,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL05","How important to you is becoming involved in programs to clean up the environment?","GOAL05.somewhatimportant",2,0.484742074,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL05","How important to you is becoming involved in programs to clean up the environment?","GOAL05.veryimportant",3,0.173885949,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL05","How important to you is becoming involved in programs to clean up the environment?","GOAL05.essential",4,0.057473993,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL06","How important to you is becoming successful in a business of my own?","GOAL06.notimportant",1,0.379000554,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL06","How important to you is becoming successful in a business of my own?","GOAL06.somewhatimportant",2,0.285262922,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL06","How important to you is becoming successful in a business of my own?","GOAL06.veryimportant",3,0.20602029,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL06","How important to you is becoming successful in a business of my own?","GOAL06.essential",4,0.129716234,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL07","How important to you is being very well off financially?","GOAL07.notimportant",1,0.10061378,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL07","How important to you is being very well off financially?","GOAL07.somewhatimportant",2,0.334574057,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL07","How important to you is being very well off financially?","GOAL07.veryimportant",3,0.347955439,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL07","How important to you is being very well off financially?","GOAL07.essential",4,0.216856724,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL08","How important to you is creating artistic work (paintings, sculpture, etc.)?","GOAL08.notimportant",1,0.574264054,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL08","How important to you is creating artistic work (paintings, sculpture, etc.)?","GOAL08.somewhatimportant",2,0.248172294,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL08","How important to you is creating artistic work (paintings, sculpture, etc.)?","GOAL08.veryimportant",3,0.108752214,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL08","How important to you is creating artistic work (paintings, sculpture, etc.)?","GOAL08.essential",4,0.068811439,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL09","How important to you is developing a meaningful philosophy of life?","GOAL09.notimportant",1,0.153728148,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL09","How important to you is developing a meaningful philosophy of life?","GOAL09.somewhatimportant",2,0.282066424,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL09","How important to you is developing a meaningful philosophy of life?","GOAL09.veryimportant",3,0.31572054,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL09","How important to you is developing a meaningful philosophy of life?","GOAL09.essential",4,0.248484888,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL10","How important to you is having administrative responsibility for the work of others?","GOAL10.notimportant",1,0.224581238,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL10","How important to you is having administrative responsibility for the work of others?","GOAL10.somewhatimportant",2,0.381302067,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL10","How important to you is having administrative responsibility for the work of others?","GOAL10.veryimportant",3,0.298342122,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL10","How important to you is having administrative responsibility for the work of others?","GOAL10.essential",4,0.095774573,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL11","How important to you is helping others who are in difficulty?","GOAL11.notimportant",1,0.02348896,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL11","How important to you is helping others who are in difficulty?","GOAL11.somewhatimportant",2,0.241216341,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL11","How important to you is helping others who are in difficulty?","GOAL11.veryimportant",3,0.465349502,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL11","How important to you is helping others who are in difficulty?","GOAL11.essential",4,0.269945197,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL12","How important to you is helping to promote racial understanding?","GOAL12.notimportant",1,0.208853302,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL12","How important to you is helping to promote racial understanding?","GOAL12.somewhatimportant",2,0.408339742,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL12","How important to you is helping to promote racial understanding?","GOAL12.veryimportant",3,0.265734381,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL12","How important to you is helping to promote racial understanding?","GOAL12.essential",4,0.117072575,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL15","How important to you is influencing social values?","GOAL15.notimportant",1,0.146676772,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL15","How important to you is influencing social values?","GOAL15.somewhatimportant",2,0.364856493,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL15","How important to you is influencing social values?","GOAL15.veryimportant",3,0.360335453,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL15","How important to you is influencing social values?","GOAL15.essential",4,0.128131282,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL16","How important to you is influencing the political structure?","GOAL16.notimportant",1,0.420540733,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL16","How important to you is influencing the political structure?","GOAL16.somewhatimportant",2,0.374121128,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL16","How important to you is influencing the political structure?","GOAL16.veryimportant",3,0.148800385,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL16","How important to you is influencing the political structure?","GOAL16.essential",4,0.056537754,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL18","How important to you is keeping up to date with political affairs?","GOAL18.notimportant",1,0.169672373,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL18","How important to you is keeping up to date with political affairs?","GOAL18.somewhatimportant",2,0.404693272,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL18","How important to you is keeping up to date with political affairs?","GOAL18.veryimportant",3,0.302502732,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL18","How important to you is keeping up to date with political affairs?","GOAL18.essential",4,0.123131623,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL19","How important to you is making a theoretical contribution to science?","GOAL19.notimportant",1,0.608153229,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL19","How important to you is making a theoretical contribution to science?","GOAL19.somewhatimportant",2,0.246511904,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL19","How important to you is making a theoretical contribution to science?","GOAL19.veryimportant",3,0.104624756,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL19","How important to you is making a theoretical contribution to science?","GOAL19.essential",4,0.040710111,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL20","How important to you is obtaining recognition from my colleagues for contributions to my special field?","GOAL20.notimportant",1,0.126882181,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL20","How important to you is obtaining recognition from my colleagues for contributions to my special field?","GOAL20.somewhatimportant",2,0.365039339,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL20","How important to you is obtaining recognition from my colleagues for contributions to my special field?","GOAL20.veryimportant",3,0.366711657,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL20","How important to you is obtaining recognition from my colleagues for contributions to my special field?","GOAL20.essential",4,0.141366824,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL21","How important to you is participating in a community action program?","GOAL21.notimportant",1,0.249754757,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL21","How important to you is participating in a community action program?","GOAL21.somewhatimportant",2,0.452185057,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL21","How important to you is participating in a community action program?","GOAL21.veryimportant",3,0.226928171,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL21","How important to you is participating in a community action program?","GOAL21.essential",4,0.071132015,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL22","How important to you is raising a family?","GOAL22.notimportant",1,0.0704332,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL22","How important to you is raising a family?","GOAL22.somewhatimportant",2,0.153863374,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL22","How important to you is raising a family?","GOAL22.veryimportant",3,0.325167976,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL22","How important to you is raising a family?","GOAL22.essential",4,0.45053545,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"GOAL24","How important to you is writing original works (poems, novels, etc.)?","GOAL24.notimportant",1,0.581612179,"CSS","College Senior Survey","Not important","Personal And Professional Goals","Goals and Views"
"GOAL24","How important to you is writing original works (poems, novels, etc.)?","GOAL24.somewhatimportant",2,0.239813921,"CSS","College Senior Survey","Somewhat important","Personal And Professional Goals","Goals and Views"
"GOAL24","How important to you is writing original works (poems, novels, etc.)?","GOAL24.veryimportant",3,0.109367536,"CSS","College Senior Survey","Very important","Personal And Professional Goals","Goals and Views"
"GOAL24","How important to you is writing original works (poems, novels, etc.)?","GOAL24.essential",4,0.069206364,"CSS","College Senior Survey","Essential","Personal And Professional Goals","Goals and Views"
"PLANS02","Do you plan on attending graduate or professional school?","PLANS02.no",1,0.770845796,"CSS","College Senior Survey","No","Plans After College","Plans After College"
"PLANS02","Do you plan on attending graduate or professional school?","PLANS02.yes",2,0.229154204,"CSS","College Senior Survey","Yes","Plans After College","Plans After College"
"PLANS07","Do you plan on participating in a community service organization?","PLANS07.no",1,0.904161032,"CSS","College Senior Survey","No","Plans After College","Plans After College"
"PLANS07","Do you plan on participating in a community service organization?","PLANS07.yes",2,0.095838968,"CSS","College Senior Survey","Yes","Plans After College","Plans After College"
"PLANS08","Do you plan on participating in a community service organization (e.g., americorps, peace corps. etc.)?","PLANS08.no",1,0.960104165,"CSS","College Senior Survey","No","Plans After College","Plans After College"
"PLANS08","Do you plan on participating in a community service organization (e.g., americorps, peace corps. etc.)?","PLANS08.yes",2,0.039895835,"CSS","College Senior Survey","Yes","Plans After College","Plans After College"
"PLANS14","Do you plan on working for a government agency?","PLANS14.no",1,0.971760148,"CSS","College Senior Survey","No","Plans After College","Plans After College"
"PLANS14","Do you plan on working for a government agency?","PLANS14.yes",2,0.028239852,"CSS","College Senior Survey","Yes","Plans After College","Plans After College"
"PLANS15","Do you plan on working for a non-profit organization?","PLANS15.no",1,0.945001465,"CSS","College Senior Survey","No","Plans After College","Plans After College"
"PLANS15","Do you plan on working for a non-profit organization?","PLANS15.yes",2,0.054998535,"CSS","College Senior Survey","Yes","Plans After College","Plans After College"
"PLANS19","Do you plan on working in private industry?","PLANS19.no",1,0.914166085,"CSS","College Senior Survey","No","Plans After College","Plans After College"
"PLANS19","Do you plan on working in private industry?","PLANS19.yes",2,0.085833915,"CSS","College Senior Survey","Yes","Plans After College","Plans After College"
"SLFCHG01","How have you changed your ability to get along with people of different races/cultures?","SLFCHG01.muchweaker",1,0.003297885,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG01","How have you changed your ability to get along with people of different races/cultures?","SLFCHG01.weaker",2,0.011473755,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG01","How have you changed your ability to get along with people of different races/cultures?","SLFCHG01.nochange",3,0.39693618,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG01","How have you changed your ability to get along with people of different races/cultures?","SLFCHG01.stronger",4,0.392497476,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG01","How have you changed your ability to get along with people of different races/cultures?","SLFCHG01.muchstronger",5,0.195794705,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG04","How have you changed your ability to think critically?","SLFCHG04.muchweaker",1,0.001077819,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG04","How have you changed your ability to think critically?","SLFCHG04.weaker",2,0.004350589,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG04","How have you changed your ability to think critically?","SLFCHG04.nochange",3,0.078887193,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG04","How have you changed your ability to think critically?","SLFCHG04.stronger",4,0.541874423,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG04","How have you changed your ability to think critically?","SLFCHG04.muchstronger",5,0.373809976,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG05","How have you changed your ability to work cooperatively?","SLFCHG05.muchweaker",1,0.001586568,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG05","How have you changed your ability to work cooperatively?","SLFCHG05.weaker",2,0.006314539,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG05","How have you changed your ability to work cooperatively?","SLFCHG05.nochange",3,0.226960771,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG05","How have you changed your ability to work cooperatively?","SLFCHG05.stronger",4,0.542705868,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG05","How have you changed your ability to work cooperatively?","SLFCHG05.muchstronger",5,0.222432254,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG08","How have you changed your analytical and problem-solving skills?","SLFCHG08.muchweaker",1,0.001083487,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG08","How have you changed your analytical and problem-solving skills?","SLFCHG08.weaker",2,0.005712041,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG08","How have you changed your analytical and problem-solving skills?","SLFCHG08.nochange",3,0.084541482,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG08","How have you changed your analytical and problem-solving skills?","SLFCHG08.stronger",4,0.571727852,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG08","How have you changed your analytical and problem-solving skills?","SLFCHG08.muchstronger",5,0.336935138,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG09","How have you changed your commitment to serving your community?","SLFCHG09.muchweaker",1,0.004694521,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG09","How have you changed your commitment to serving your community?","SLFCHG09.weaker",2,0.025350412,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG09","How have you changed your commitment to serving your community?","SLFCHG09.nochange",3,0.438870632,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG09","How have you changed your commitment to serving your community?","SLFCHG09.stronger",4,0.389578164,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG09","How have you changed your commitment to serving your community?","SLFCHG09.muchstronger",5,0.141506271,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG16","How have you changed your foreign language ability?","SLFCHG16.muchweaker",1,0.041970833,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG16","How have you changed your foreign language ability?","SLFCHG16.weaker",2,0.124781607,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG16","How have you changed your foreign language ability?","SLFCHG16.nochange",3,0.465792985,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG16","How have you changed your foreign language ability?","SLFCHG16.stronger",4,0.251248078,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG16","How have you changed your foreign language ability?","SLFCHG16.muchstronger",5,0.116206498,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG17","How have you changed your general knowledge?","SLFCHG17.muchweaker",1,0.001377118,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG17","How have you changed your general knowledge?","SLFCHG17.weaker",2,0.004687434,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG17","How have you changed your general knowledge?","SLFCHG17.nochange",3,0.025893736,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG17","How have you changed your general knowledge?","SLFCHG17.stronger",4,0.496583374,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG17","How have you changed your general knowledge?","SLFCHG17.muchstronger",5,0.471458338,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG18","How have you changed your interpersonal skills?","SLFCHG18.muchweaker",1,0.002196368,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG18","How have you changed your interpersonal skills?","SLFCHG18.weaker",2,0.0122341,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG18","How have you changed your interpersonal skills?","SLFCHG18.nochange",3,0.135030766,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG18","How have you changed your interpersonal skills?","SLFCHG18.stronger",4,0.539500211,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG18","How have you changed your interpersonal skills?","SLFCHG18.muchstronger",5,0.311038554,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG19","How have you changed your knowledge of a particular field or discipline?","SLFCHG19.muchweaker",1,0.001113312,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG19","How have you changed your knowledge of a particular field or discipline?","SLFCHG19.weaker",2,0.002190606,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG19","How have you changed your knowledge of a particular field or discipline?","SLFCHG19.nochange",3,0.026424794,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG19","How have you changed your knowledge of a particular field or discipline?","SLFCHG19.stronger",4,0.342556361,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG19","How have you changed your knowledge of a particular field or discipline?","SLFCHG19.muchstronger",5,0.627714927,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG20","How have you changed your knowledge of people from different races/cultures?","SLFCHG20.muchweaker",1,0.006232501,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG20","How have you changed your knowledge of people from different races/cultures?","SLFCHG20.weaker",2,0.023874314,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG20","How have you changed your knowledge of people from different races/cultures?","SLFCHG20.nochange",3,0.294979903,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG20","How have you changed your knowledge of people from different races/cultures?","SLFCHG20.stronger",4,0.478882937,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG20","How have you changed your knowledge of people from different races/cultures?","SLFCHG20.muchstronger",5,0.196030346,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG21","How have you changed your leadership abilities?","SLFCHG21.muchweaker",1,0.002673692,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG21","How have you changed your leadership abilities?","SLFCHG21.weaker",2,0.017700101,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG21","How have you changed your leadership abilities?","SLFCHG21.nochange",3,0.243892449,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG21","How have you changed your leadership abilities?","SLFCHG21.stronger",4,0.489374042,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG21","How have you changed your leadership abilities?","SLFCHG21.muchstronger",5,0.246359716,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG22","How have you changed your mathematical skills?","SLFCHG22.muchweaker",1,0.015447067,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG22","How have you changed your mathematical skills?","SLFCHG22.weaker",2,0.086954098,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG22","How have you changed your mathematical skills?","SLFCHG22.nochange",3,0.404351804,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG22","How have you changed your mathematical skills?","SLFCHG22.stronger",4,0.370359076,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG22","How have you changed your mathematical skills?","SLFCHG22.muchstronger",5,0.122887955,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG23","How have you changed your preparation for future career?","SLFCHG23.muchweaker",1,0.002746333,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG23","How have you changed your preparation for future career?","SLFCHG23.weaker",2,0.009444705,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG23","How have you changed your preparation for future career?","SLFCHG23.nochange",3,0.078772858,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG23","How have you changed your preparation for future career?","SLFCHG23.stronger",4,0.502846808,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG23","How have you changed your preparation for future career?","SLFCHG23.muchstronger",5,0.406189296,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG24","How have you changed your preparation for graduate or professional school?","SLFCHG24.muchweaker",1,0.005908816,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG24","How have you changed your preparation for graduate or professional school?","SLFCHG24.weaker",2,0.011347613,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG24","How have you changed your preparation for graduate or professional school?","SLFCHG24.nochange",3,0.191163634,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG24","How have you changed your preparation for graduate or professional school?","SLFCHG24.stronger",4,0.515812798,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG24","How have you changed your preparation for graduate or professional school?","SLFCHG24.muchstronger",5,0.275767139,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG28","How have you changed your public speaking ability?","SLFCHG28.muchweaker",1,0.002822035,"CSS","College Senior Survey","Much weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG28","How have you changed your public speaking ability?","SLFCHG28.weaker",2,0.017037093,"CSS","College Senior Survey","Weaker","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG28","How have you changed your public speaking ability?","SLFCHG28.nochange",3,0.215690645,"CSS","College Senior Survey","No change","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG28","How have you changed your public speaking ability?","SLFCHG28.stronger",4,0.506360231,"CSS","College Senior Survey","Stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
"SLFCHG28","How have you changed your public speaking ability?","SLFCHG28.muchstronger",5,0.258089997,"CSS","College Senior Survey","Much stronger","Self Perception Of Change During College","Self Ratings and Perceptions"
